area,time_start,time_end,date,hour,price,currency,unit
SE3,2026-02-07 22:30:00+01:00,2026-02-07 22:45:00+01:00,2026-02-07,22.0,1.09789,SEK,SEK/kWh
SE3,2026-02-07 22:45:00+01:00,2026-02-07 23:00:00+01:00,2026-02-07,22.0,1.0629,SEK,SEK/kWh
SE3,2026-02-07 23:00:00+01:00,2026-02-07 23:15:00+01:00,2026-02-07,23.0,1.10312,SEK,SEK/kWh
SE3,2026-02-07 23:15:00+01:00,2026-02-07 23:30:00+01:00,2026-02-07,23.0,1.07101,SEK,SEK/kWh
SE3,2026-02-07 23:30:00+01:00,2026-02-07 23:45:00+01:00,2026-02-07,23.0,1.01735,SEK,SEK/kWh
SE3,2026-02-07 23:45:00+01:00,2026-02-08 00:00:00+01:00,2026-02-07,23.0,0.96433,SEK,SEK/kWh
SE4,2026-02-01 00:00:00+01:00,2026-02-01 00:15:00+01:00,2026-02-01,0.0,0.684,SEK,SEK/kWh
SE4,2026-02-01 00:15:00+01:00,2026-02-01 00:30:00+01:00,2026-02-01,0.0,0.67935,SEK,SEK/kWh
SE4,2026-02-01 00:30:00+01:00,2026-02-01 00:45:00+01:00,2026-02-01,0.0,0.67818,SEK,SEK/kWh
SE4,2026-02-01 00:45:00+01:00,2026-02-01 01:00:00+01:00,2026-02-01,0.0,0.67427,SEK,SEK/kWh
SE4,2026-02-01 01:00:00+01:00,2026-02-01 01:15:00+01:00,2026-02-01,1.0,0.68051,SEK,SEK/kWh
SE4,2026-02-01 01:15:00+01:00,2026-02-01 01:30:00+01:00,2026-02-01,1.0,0.67914,SEK,SEK/kWh
SE4,2026-02-01 01:30:00+01:00,2026-02-01 01:45:00+01:00,2026-02-01,1.0,0.67776,SEK,SEK/kWh
SE4,2026-02-01 01:45:00+01:00,2026-02-01 02:00:00+01:00,2026-02-01,1.0,0.67311,SEK,SEK/kWh
SE4,2026-02-01 02:00:00+01:00,2026-02-01 02:15:00+01:00,2026-02-01,2.0,0.68707,SEK,SEK/kWh
SE4,2026-02-01 02:15:00+01:00,2026-02-01 02:30:00+01:00,2026-02-01,2.0,0.68189,SEK,SEK/kWh
SE4,2026-02-01 02:30:00+01:00,2026-02-01 02:45:00+01:00,2026-02-01,2.0,0.68432,SEK,SEK/kWh
SE4,2026-02-01 02:45:00+01:00,2026-02-01 03:00:00+01:00,2026-02-01,2.0,0.67533,SEK,SEK/kWh
SE4,2026-02-01 03:00:00+01:00,2026-02-01 03:15:00+01:00,2026-02-01,3.0,0.67427,SEK,SEK/kWh
SE4,2026-02-01 03:15:00+01:00,2026-02-01 03:30:00+01:00,2026-02-01,3.0,0.67395,SEK,SEK/kWh
SE4,2026-02-01 03:30:00+01:00,2026-02-01 03:45:00+01:00,2026-02-01,3.0,0.67406,SEK,SEK/kWh
SE4,2026-02-01 03:45:00+01:00,2026-02-01 04:00:00+01:00,2026-02-01,3.0,0.68876,SEK,SEK/kWh
SE4,2026-02-01 04:00:00+01:00,2026-02-01 04:15:00+01:00,2026-02-01,4.0,0.69585,SEK,SEK/kWh
SE4,2026-02-01 04:15:00+01:00,2026-02-01 04:30:00+01:00,2026-02-01,4.0,0.69807,SEK,SEK/kWh
SE4,2026-02-01 04:30:00+01:00,2026-02-01 04:45:00+01:00,2026-02-01,4.0,0.71765,SEK,SEK/kWh
SE4,2026-02-01 04:45:00+01:00,2026-02-01 05:00:00+01:00,2026-02-01,4.0,0.73235,SEK,SEK/kWh
SE4,2026-02-01 05:00:00+01:00,2026-02-01 05:15:00+01:00,2026-02-01,5.0,0.724,SEK,SEK/kWh
SE4,2026-02-01 05:15:00+01:00,2026-02-01 05:30:00+01:00,2026-02-01,5.0,0.7386,SEK,SEK/kWh
SE4,2026-02-01 05:30:00+01:00,2026-02-01 05:45:00+01:00,2026-02-01,5.0,0.77891,SEK,SEK/kWh
SE4,2026-02-01 05:45:00+01:00,2026-02-01 06:00:00+01:00,2026-02-01,5.0,0.80345,SEK,SEK/kWh
SE4,2026-02-01 06:00:00+01:00,2026-02-01 06:15:00+01:00,2026-02-01,6.0,0.7295,SEK,SEK/kWh
SE4,2026-02-01 06:15:00+01:00,2026-02-01 06:30:00+01:00,2026-02-01,6.0,0.77541,SEK,SEK/kWh
SE4,2026-02-01 06:30:00+01:00,2026-02-01 06:45:00+01:00,2026-02-01,6.0,0.80969,SEK,SEK/kWh
SE4,2026-02-01 06:45:00+01:00,2026-02-01 07:00:00+01:00,2026-02-01,6.0,0.82271,SEK,SEK/kWh
SE4,2026-02-01 07:00:00+01:00,2026-02-01 07:15:00+01:00,2026-02-01,7.0,0.77213,SEK,SEK/kWh
SE4,2026-02-01 07:15:00+01:00,2026-02-01 07:30:00+01:00,2026-02-01,7.0,0.78779,SEK,SEK/kWh
SE4,2026-02-01 07:30:00+01:00,2026-02-01 07:45:00+01:00,2026-02-01,7.0,0.89158,SEK,SEK/kWh
SE4,2026-02-01 07:45:00+01:00,2026-02-01 08:00:00+01:00,2026-02-01,7.0,0.95242,SEK,SEK/kWh
SE4,2026-02-01 08:00:00+01:00,2026-02-01 08:15:00+01:00,2026-02-01,8.0,0.91391,SEK,SEK/kWh
SE4,2026-02-01 08:15:00+01:00,2026-02-01 08:30:00+01:00,2026-02-01,8.0,0.94142,SEK,SEK/kWh
SE4,2026-02-01 08:30:00+01:00,2026-02-01 08:45:00+01:00,2026-02-01,8.0,0.96395,SEK,SEK/kWh
SE4,2026-02-01 08:45:00+01:00,2026-02-01 09:00:00+01:00,2026-02-01,8.0,1.0013,SEK,SEK/kWh
SE4,2026-02-01 09:00:00+01:00,2026-02-01 09:15:00+01:00,2026-02-01,9.0,0.8864,SEK,SEK/kWh
SE4,2026-02-01 09:15:00+01:00,2026-02-01 09:30:00+01:00,2026-02-01,9.0,0.89772,SEK,SEK/kWh
SE4,2026-02-01 09:30:00+01:00,2026-02-01 09:45:00+01:00,2026-02-01,9.0,0.93316,SEK,SEK/kWh
SE4,2026-02-01 09:45:00+01:00,2026-02-01 10:00:00+01:00,2026-02-01,9.0,1.03537,SEK,SEK/kWh
SE4,2026-02-01 10:00:00+01:00,2026-02-01 10:15:00+01:00,2026-02-01,10.0,0.95094,SEK,SEK/kWh
SE4,2026-02-01 10:15:00+01:00,2026-02-01 10:30:00+01:00,2026-02-01,10.0,1.05431,SEK,SEK/kWh
SE4,2026-02-01 10:30:00+01:00,2026-02-01 10:45:00+01:00,2026-02-01,10.0,1.07599,SEK,SEK/kWh
SE4,2026-02-01 10:45:00+01:00,2026-02-01 11:00:00+01:00,2026-02-01,10.0,1.10223,SEK,SEK/kWh
SE4,2026-02-01 11:00:00+01:00,2026-02-01 11:15:00+01:00,2026-02-01,11.0,0.82493,SEK,SEK/kWh
SE4,2026-02-01 11:15:00+01:00,2026-02-01 11:30:00+01:00,2026-02-01,11.0,0.99167,SEK,SEK/kWh
SE4,2026-02-01 11:30:00+01:00,2026-02-01 11:45:00+01:00,2026-02-01,11.0,1.05261,SEK,SEK/kWh
SE4,2026-02-01 11:45:00+01:00,2026-02-01 12:00:00+01:00,2026-02-01,11.0,1.08287,SEK,SEK/kWh
SE4,2026-02-01 12:00:00+01:00,2026-02-01 12:15:00+01:00,2026-02-01,12.0,0.9593,SEK,SEK/kWh
SE4,2026-02-01 12:15:00+01:00,2026-02-01 12:30:00+01:00,2026-02-01,12.0,1.00786,SEK,SEK/kWh
SE4,2026-02-01 12:30:00+01:00,2026-02-01 12:45:00+01:00,2026-02-01,12.0,1.04267,SEK,SEK/kWh
SE4,2026-02-01 12:45:00+01:00,2026-02-01 13:00:00+01:00,2026-02-01,12.0,1.0195,SEK,SEK/kWh
SE4,2026-02-01 13:00:00+01:00,2026-02-01 13:15:00+01:00,2026-02-01,13.0,1.05642,SEK,SEK/kWh
SE4,2026-02-01 13:15:00+01:00,2026-02-01 13:30:00+01:00,2026-02-01,13.0,1.03262,SEK,SEK/kWh
SE4,2026-02-01 13:30:00+01:00,2026-02-01 13:45:00+01:00,2026-02-01,13.0,1.02701,SEK,SEK/kWh
SE4,2026-02-01 13:45:00+01:00,2026-02-01 14:00:00+01:00,2026-02-01,13.0,1.02669,SEK,SEK/kWh
SE4,2026-02-01 14:00:00+01:00,2026-02-01 14:15:00+01:00,2026-02-01,14.0,1.05441,SEK,SEK/kWh
SE4,2026-02-01 14:15:00+01:00,2026-02-01 14:30:00+01:00,2026-02-01,14.0,1.05833,SEK,SEK/kWh
SE4,2026-02-01 14:30:00+01:00,2026-02-01 14:45:00+01:00,2026-02-01,14.0,1.06891,SEK,SEK/kWh
SE4,2026-02-01 14:45:00+01:00,2026-02-01 15:00:00+01:00,2026-02-01,14.0,1.07896,SEK,SEK/kWh
SE4,2026-02-01 15:00:00+01:00,2026-02-01 15:15:00+01:00,2026-02-01,15.0,1.07166,SEK,SEK/kWh
SE4,2026-02-01 15:15:00+01:00,2026-02-01 15:30:00+01:00,2026-02-01,15.0,1.12022,SEK,SEK/kWh
SE4,2026-02-01 15:30:00+01:00,2026-02-01 15:45:00+01:00,2026-02-01,15.0,1.15185,SEK,SEK/kWh
SE4,2026-02-01 15:45:00+01:00,2026-02-01 16:00:00+01:00,2026-02-01,15.0,1.1728,SEK,SEK/kWh
SE4,2026-02-01 16:00:00+01:00,2026-02-01 16:15:00+01:00,2026-02-01,16.0,1.12181,SEK,SEK/kWh
SE4,2026-02-01 16:15:00+01:00,2026-02-01 16:30:00+01:00,2026-02-01,16.0,1.16275,SEK,SEK/kWh
SE4,2026-02-01 16:30:00+01:00,2026-02-01 16:45:00+01:00,2026-02-01,16.0,1.20772,SEK,SEK/kWh
SE4,2026-02-01 16:45:00+01:00,2026-02-01 17:00:00+01:00,2026-02-01,16.0,1.29141,SEK,SEK/kWh
SE4,2026-02-01 17:00:00+01:00,2026-02-01 17:15:00+01:00,2026-02-01,17.0,1.27807,SEK,SEK/kWh
SE4,2026-02-01 17:15:00+01:00,2026-02-01 17:30:00+01:00,2026-02-01,17.0,1.27437,SEK,SEK/kWh
SE4,2026-02-01 17:30:00+01:00,2026-02-01 17:45:00+01:00,2026-02-01,17.0,1.30527,SEK,SEK/kWh
SE4,2026-02-01 17:45:00+01:00,2026-02-01 18:00:00+01:00,2026-02-01,17.0,1.33489,SEK,SEK/kWh
SE4,2026-02-01 18:00:00+01:00,2026-02-01 18:15:00+01:00,2026-02-01,18.0,1.30273,SEK,SEK/kWh
SE4,2026-02-01 18:15:00+01:00,2026-02-01 18:30:00+01:00,2026-02-01,18.0,1.31119,SEK,SEK/kWh
SE4,2026-02-01 18:30:00+01:00,2026-02-01 18:45:00+01:00,2026-02-01,18.0,1.35161,SEK,SEK/kWh
SE4,2026-02-01 18:45:00+01:00,2026-02-01 19:00:00+01:00,2026-02-01,18.0,1.33531,SEK,SEK/kWh
SE4,2026-02-01 19:00:00+01:00,2026-02-01 19:15:00+01:00,2026-02-01,19.0,1.25564,SEK,SEK/kWh
SE4,2026-02-01 19:15:00+01:00,2026-02-01 19:30:00+01:00,2026-02-01,19.0,1.22729,SEK,SEK/kWh
SE4,2026-02-01 19:30:00+01:00,2026-02-01 19:45:00+01:00,2026-02-01,19.0,1.21671,SEK,SEK/kWh
SE4,2026-02-01 19:45:00+01:00,2026-02-01 20:00:00+01:00,2026-02-01,19.0,1.14159,SEK,SEK/kWh
SE4,2026-02-01 20:00:00+01:00,2026-02-01 20:15:00+01:00,2026-02-01,20.0,1.16942,SEK,SEK/kWh
SE4,2026-02-01 20:15:00+01:00,2026-02-01 20:30:00+01:00,2026-02-01,20.0,1.13736,SEK,SEK/kWh
SE4,2026-02-01 20:30:00+01:00,2026-02-01 20:45:00+01:00,2026-02-01,20.0,1.09208,SEK,SEK/kWh
SE4,2026-02-01 20:45:00+01:00,2026-02-01 21:00:00+01:00,2026-02-01,20.0,1.05071,SEK,SEK/kWh
SE4,2026-02-01 21:00:00+01:00,2026-02-01 21:15:00+01:00,2026-02-01,21.0,1.17291,SEK,SEK/kWh
SE4,2026-02-01 21:15:00+01:00,2026-02-01 21:30:00+01:00,2026-02-01,21.0,1.18836,SEK,SEK/kWh
SE4,2026-02-01 21:30:00+01:00,2026-02-01 21:45:00+01:00,2026-02-01,21.0,1.13524,SEK,SEK/kWh
SE4,2026-02-01 21:45:00+01:00,2026-02-01 22:00:00+01:00,2026-02-01,21.0,1.06192,SEK,SEK/kWh
SE4,2026-02-01 22:00:00+01:00,2026-02-01 22:15:00+01:00,2026-02-01,22.0,1.16688,SEK,SEK/kWh
SE4,2026-02-01 22:15:00+01:00,2026-02-01 22:30:00+01:00,2026-02-01,22.0,1.10382,SEK,SEK/kWh
SE4,2026-02-01 22:30:00+01:00,2026-02-01 22:45:00+01:00,2026-02-01,22.0,1.06795,SEK,SEK/kWh
SE4,2026-02-01 22:45:00+01:00,2026-02-01 23:00:00+01:00,2026-02-01,22.0,1.01273,SEK,SEK/kWh
SE4,2026-02-01 23:00:00+01:00,2026-02-01 23:15:00+01:00,2026-02-01,23.0,1.0907,SEK,SEK/kWh
SE4,2026-02-01 23:15:00+01:00,2026-02-01 23:30:00+01:00,2026-02-01,23.0,1.02574,SEK,SEK/kWh
SE4,2026-02-01 23:30:00+01:00,2026-02-01 23:45:00+01:00,2026-02-01,23.0,0.99083,SEK,SEK/kWh
SE4,2026-02-01 23:45:00+01:00,2026-02-02 00:00:00+01:00,2026-02-01,23.0,0.94914,SEK,SEK/kWh
SE4,2026-02-02 00:00:00+01:00,2026-02-02 00:15:00+01:00,2026-02-02,0.0,0.93708,SEK,SEK/kWh
SE4,2026-02-02 00:15:00+01:00,2026-02-02 00:30:00+01:00,2026-02-02,0.0,0.96713,SEK,SEK/kWh
SE4,2026-02-02 00:30:00+01:00,2026-02-02 00:45:00+01:00,2026-02-02,0.0,0.95866,SEK,SEK/kWh
SE4,2026-02-02 00:45:00+01:00,2026-02-02 01:00:00+01:00,2026-02-02,0.0,0.91158,SEK,SEK/kWh
SE4,2026-02-02 01:00:00+01:00,2026-02-02 01:15:00+01:00,2026-02-02,1.0,0.85582,SEK,SEK/kWh
SE4,2026-02-02 01:15:00+01:00,2026-02-02 01:30:00+01:00,2026-02-02,1.0,0.84069,SEK,SEK/kWh
SE4,2026-02-02 01:30:00+01:00,2026-02-02 01:45:00+01:00,2026-02-02,1.0,0.94681,SEK,SEK/kWh
SE4,2026-02-02 01:45:00+01:00,2026-02-02 02:00:00+01:00,2026-02-02,1.0,0.93496,SEK,SEK/kWh
SE4,2026-02-02 02:00:00+01:00,2026-02-02 02:15:00+01:00,2026-02-02,2.0,0.77552,SEK,SEK/kWh
SE4,2026-02-02 02:15:00+01:00,2026-02-02 02:30:00+01:00,2026-02-02,2.0,0.88735,SEK,SEK/kWh
SE4,2026-02-02 02:30:00+01:00,2026-02-02 02:45:00+01:00,2026-02-02,2.0,0.89825,SEK,SEK/kWh
SE4,2026-02-02 02:45:00+01:00,2026-02-02 03:00:00+01:00,2026-02-02,2.0,0.89624,SEK,SEK/kWh
SE4,2026-02-02 03:00:00+01:00,2026-02-02 03:15:00+01:00,2026-02-02,3.0,0.87021,SEK,SEK/kWh
SE4,2026-02-02 03:15:00+01:00,2026-02-02 03:30:00+01:00,2026-02-02,3.0,0.88926,SEK,SEK/kWh
SE4,2026-02-02 03:30:00+01:00,2026-02-02 03:45:00+01:00,2026-02-02,3.0,0.89719,SEK,SEK/kWh
SE4,2026-02-02 03:45:00+01:00,2026-02-02 04:00:00+01:00,2026-02-02,3.0,0.89529,SEK,SEK/kWh
SE4,2026-02-02 04:00:00+01:00,2026-02-02 04:15:00+01:00,2026-02-02,4.0,0.93835,SEK,SEK/kWh
SE4,2026-02-02 04:15:00+01:00,2026-02-02 04:30:00+01:00,2026-02-02,4.0,0.94639,SEK,SEK/kWh
SE4,2026-02-02 04:30:00+01:00,2026-02-02 04:45:00+01:00,2026-02-02,4.0,0.9503,SEK,SEK/kWh
SE4,2026-02-02 04:45:00+01:00,2026-02-02 05:00:00+01:00,2026-02-02,4.0,0.952,SEK,SEK/kWh
SE4,2026-02-02 05:00:00+01:00,2026-02-02 05:15:00+01:00,2026-02-02,5.0,0.97834,SEK,SEK/kWh
SE4,2026-02-02 05:15:00+01:00,2026-02-02 05:30:00+01:00,2026-02-02,5.0,0.93496,SEK,SEK/kWh
SE4,2026-02-02 05:30:00+01:00,2026-02-02 05:45:00+01:00,2026-02-02,5.0,0.98977,SEK,SEK/kWh
SE4,2026-02-02 05:45:00+01:00,2026-02-02 06:00:00+01:00,2026-02-02,5.0,1.00976,SEK,SEK/kWh
SE4,2026-02-02 06:00:00+01:00,2026-02-02 06:15:00+01:00,2026-02-02,6.0,0.97358,SEK,SEK/kWh
SE4,2026-02-02 06:15:00+01:00,2026-02-02 06:30:00+01:00,2026-02-02,6.0,1.09715,SEK,SEK/kWh
SE4,2026-02-02 06:30:00+01:00,2026-02-02 06:45:00+01:00,2026-02-02,6.0,1.20444,SEK,SEK/kWh
SE4,2026-02-02 06:45:00+01:00,2026-02-02 07:00:00+01:00,2026-02-02,6.0,1.28813,SEK,SEK/kWh
SE4,2026-02-02 07:00:00+01:00,2026-02-02 07:15:00+01:00,2026-02-02,7.0,1.1983,SEK,SEK/kWh
SE4,2026-02-02 07:15:00+01:00,2026-02-02 07:30:00+01:00,2026-02-02,7.0,1.26622,SEK,SEK/kWh
SE4,2026-02-02 07:30:00+01:00,2026-02-02 07:45:00+01:00,2026-02-02,7.0,1.41995,SEK,SEK/kWh
SE4,2026-02-02 07:45:00+01:00,2026-02-02 08:00:00+01:00,2026-02-02,7.0,1.41868,SEK,SEK/kWh
SE4,2026-02-02 08:00:00+01:00,2026-02-02 08:15:00+01:00,2026-02-02,8.0,1.4773,SEK,SEK/kWh
SE4,2026-02-02 08:15:00+01:00,2026-02-02 08:30:00+01:00,2026-02-02,8.0,1.56829,SEK,SEK/kWh
SE4,2026-02-02 08:30:00+01:00,2026-02-02 08:45:00+01:00,2026-02-02,8.0,1.56871,SEK,SEK/kWh
SE4,2026-02-02 08:45:00+01:00,2026-02-02 09:00:00+01:00,2026-02-02,8.0,1.53983,SEK,SEK/kWh
SE4,2026-02-02 09:00:00+01:00,2026-02-02 09:15:00+01:00,2026-02-02,9.0,1.67716,SEK,SEK/kWh
SE4,2026-02-02 09:15:00+01:00,2026-02-02 09:30:00+01:00,2026-02-02,9.0,1.55083,SEK,SEK/kWh
SE4,2026-02-02 09:30:00+01:00,2026-02-02 09:45:00+01:00,2026-02-02,9.0,1.47761,SEK,SEK/kWh
SE4,2026-02-02 09:45:00+01:00,2026-02-02 10:00:00+01:00,2026-02-02,9.0,1.3879,SEK,SEK/kWh
SE4,2026-02-02 10:00:00+01:00,2026-02-02 10:15:00+01:00,2026-02-02,10.0,1.40779,SEK,SEK/kWh
SE4,2026-02-02 10:15:00+01:00,2026-02-02 10:30:00+01:00,2026-02-02,10.0,1.37023,SEK,SEK/kWh
SE4,2026-02-02 10:30:00+01:00,2026-02-02 10:45:00+01:00,2026-02-02,10.0,1.29543,SEK,SEK/kWh
SE4,2026-02-02 10:45:00+01:00,2026-02-02 11:00:00+01:00,2026-02-02,10.0,1.20147,SEK,SEK/kWh
SE4,2026-02-02 11:00:00+01:00,2026-02-02 11:15:00+01:00,2026-02-02,11.0,1.31341,SEK,SEK/kWh
SE4,2026-02-02 11:15:00+01:00,2026-02-02 11:30:00+01:00,2026-02-02,11.0,1.24041,SEK,SEK/kWh
SE4,2026-02-02 11:30:00+01:00,2026-02-02 11:45:00+01:00,2026-02-02,11.0,1.18687,SEK,SEK/kWh
SE4,2026-02-02 11:45:00+01:00,2026-02-02 12:00:00+01:00,2026-02-02,11.0,1.16074,SEK,SEK/kWh
SE4,2026-02-02 12:00:00+01:00,2026-02-02 12:15:00+01:00,2026-02-02,12.0,1.19354,SEK,SEK/kWh
SE4,2026-02-02 12:15:00+01:00,2026-02-02 12:30:00+01:00,2026-02-02,12.0,1.16307,SEK,SEK/kWh
SE4,2026-02-02 12:30:00+01:00,2026-02-02 12:45:00+01:00,2026-02-02,12.0,1.17915,SEK,SEK/kWh
SE4,2026-02-02 12:45:00+01:00,2026-02-02 13:00:00+01:00,2026-02-02,12.0,1.16212,SEK,SEK/kWh
SE4,2026-02-02 13:00:00+01:00,2026-02-02 13:15:00+01:00,2026-02-02,13.0,1.13905,SEK,SEK/kWh
SE4,2026-02-02 13:15:00+01:00,2026-02-02 13:30:00+01:00,2026-02-02,13.0,1.12847,SEK,SEK/kWh
SE4,2026-02-02 13:30:00+01:00,2026-02-02 13:45:00+01:00,2026-02-02,13.0,1.12128,SEK,SEK/kWh
SE4,2026-02-02 13:45:00+01:00,2026-02-02 14:00:00+01:00,2026-02-02,13.0,1.11906,SEK,SEK/kWh
SE4,2026-02-02 14:00:00+01:00,2026-02-02 14:15:00+01:00,2026-02-02,14.0,1.10001,SEK,SEK/kWh
SE4,2026-02-02 14:15:00+01:00,2026-02-02 14:30:00+01:00,2026-02-02,14.0,1.1053,SEK,SEK/kWh
SE4,2026-02-02 14:30:00+01:00,2026-02-02 14:45:00+01:00,2026-02-02,14.0,1.12117,SEK,SEK/kWh
SE4,2026-02-02 14:45:00+01:00,2026-02-02 15:00:00+01:00,2026-02-02,14.0,1.1344,SEK,SEK/kWh
SE4,2026-02-02 15:00:00+01:00,2026-02-02 15:15:00+01:00,2026-02-02,15.0,1.09948,SEK,SEK/kWh
SE4,2026-02-02 15:15:00+01:00,2026-02-02 15:30:00+01:00,2026-02-02,15.0,1.12128,SEK,SEK/kWh
SE4,2026-02-02 15:30:00+01:00,2026-02-02 15:45:00+01:00,2026-02-02,15.0,1.13535,SEK,SEK/kWh
SE4,2026-02-02 15:45:00+01:00,2026-02-02 16:00:00+01:00,2026-02-02,15.0,1.16995,SEK,SEK/kWh
SE4,2026-02-02 16:00:00+01:00,2026-02-02 16:15:00+01:00,2026-02-02,16.0,1.12604,SEK,SEK/kWh
SE4,2026-02-02 16:15:00+01:00,2026-02-02 16:30:00+01:00,2026-02-02,16.0,1.16296,SEK,SEK/kWh
SE4,2026-02-02 16:30:00+01:00,2026-02-02 16:45:00+01:00,2026-02-02,16.0,1.2183,SEK,SEK/kWh
SE4,2026-02-02 16:45:00+01:00,2026-02-02 17:00:00+01:00,2026-02-02,16.0,1.25279,SEK,SEK/kWh
SE4,2026-02-02 17:00:00+01:00,2026-02-02 17:15:00+01:00,2026-02-02,17.0,1.20518,SEK,SEK/kWh
SE4,2026-02-02 17:15:00+01:00,2026-02-02 17:30:00+01:00,2026-02-02,17.0,1.27606,SEK,SEK/kWh
SE4,2026-02-02 17:30:00+01:00,2026-02-02 17:45:00+01:00,2026-02-02,17.0,1.36356,SEK,SEK/kWh
SE4,2026-02-02 17:45:00+01:00,2026-02-02 18:00:00+01:00,2026-02-02,17.0,1.31722,SEK,SEK/kWh
SE4,2026-02-02 18:00:00+01:00,2026-02-02 18:15:00+01:00,2026-02-02,18.0,1.34007,SEK,SEK/kWh
SE4,2026-02-02 18:15:00+01:00,2026-02-02 18:30:00+01:00,2026-02-02,18.0,1.27786,SEK,SEK/kWh
SE4,2026-02-02 18:30:00+01:00,2026-02-02 18:45:00+01:00,2026-02-02,18.0,1.29014,SEK,SEK/kWh
SE4,2026-02-02 18:45:00+01:00,2026-02-02 19:00:00+01:00,2026-02-02,18.0,1.2585,SEK,SEK/kWh
SE4,2026-02-02 19:00:00+01:00,2026-02-02 19:15:00+01:00,2026-02-02,19.0,1.14678,SEK,SEK/kWh
SE4,2026-02-02 19:15:00+01:00,2026-02-02 19:30:00+01:00,2026-02-02,19.0,1.14043,SEK,SEK/kWh
SE4,2026-02-02 19:30:00+01:00,2026-02-02 19:45:00+01:00,2026-02-02,19.0,1.14022,SEK,SEK/kWh
SE4,2026-02-02 19:45:00+01:00,2026-02-02 20:00:00+01:00,2026-02-02,19.0,1.10922,SEK,SEK/kWh
SE4,2026-02-02 20:00:00+01:00,2026-02-02 20:15:00+01:00,2026-02-02,20.0,1.15122,SEK,SEK/kWh
SE4,2026-02-02 20:15:00+01:00,2026-02-02 20:30:00+01:00,2026-02-02,20.0,1.12149,SEK,SEK/kWh
SE4,2026-02-02 20:30:00+01:00,2026-02-02 20:45:00+01:00,2026-02-02,20.0,1.09409,SEK,SEK/kWh
SE4,2026-02-02 20:45:00+01:00,2026-02-02 21:00:00+01:00,2026-02-02,20.0,1.08255,SEK,SEK/kWh
SE4,2026-02-02 21:00:00+01:00,2026-02-02 21:15:00+01:00,2026-02-02,21.0,1.12202,SEK,SEK/kWh
SE4,2026-02-02 21:15:00+01:00,2026-02-02 21:30:00+01:00,2026-02-02,21.0,1.09715,SEK,SEK/kWh
SE4,2026-02-02 21:30:00+01:00,2026-02-02 21:45:00+01:00,2026-02-02,21.0,1.07695,SEK,SEK/kWh
SE4,2026-02-02 21:45:00+01:00,2026-02-02 22:00:00+01:00,2026-02-02,21.0,1.05081,SEK,SEK/kWh
SE4,2026-02-02 22:00:00+01:00,2026-02-02 22:15:00+01:00,2026-02-02,22.0,1.09345,SEK,SEK/kWh
SE4,2026-02-02 22:15:00+01:00,2026-02-02 22:30:00+01:00,2026-02-02,22.0,1.07123,SEK,SEK/kWh
SE4,2026-02-02 22:30:00+01:00,2026-02-02 22:45:00+01:00,2026-02-02,22.0,1.06541,SEK,SEK/kWh
SE4,2026-02-02 22:45:00+01:00,2026-02-02 23:00:00+01:00,2026-02-02,22.0,1.04669,SEK,SEK/kWh
SE4,2026-02-02 23:00:00+01:00,2026-02-02 23:15:00+01:00,2026-02-02,23.0,1.05991,SEK,SEK/kWh
SE4,2026-02-02 23:15:00+01:00,2026-02-02 23:30:00+01:00,2026-02-02,23.0,0.994,SEK,SEK/kWh
SE4,2026-02-02 23:30:00+01:00,2026-02-02 23:45:00+01:00,2026-02-02,23.0,0.97972,SEK,SEK/kWh
SE4,2026-02-02 23:45:00+01:00,2026-02-03 00:00:00+01:00,2026-02-02,23.0,0.92766,SEK,SEK/kWh
SE4,2026-02-03 00:00:00+01:00,2026-02-03 00:15:00+01:00,2026-02-03,0.0,1.06023,SEK,SEK/kWh
SE4,2026-02-03 00:15:00+01:00,2026-02-03 00:30:00+01:00,2026-02-03,0.0,1.04721,SEK,SEK/kWh
SE4,2026-02-03 00:30:00+01:00,2026-02-03 00:45:00+01:00,2026-02-03,0.0,1.03155,SEK,SEK/kWh
SE4,2026-02-03 00:45:00+01:00,2026-02-03 01:00:00+01:00,2026-02-03,0.0,1.018,SEK,SEK/kWh
SE4,2026-02-03 01:00:00+01:00,2026-02-03 01:15:00+01:00,2026-02-03,1.0,1.0289,SEK,SEK/kWh
SE4,2026-02-03 01:15:00+01:00,2026-02-03 01:30:00+01:00,2026-02-03,1.0,1.01599,SEK,SEK/kWh
SE4,2026-02-03 01:30:00+01:00,2026-02-03 01:45:00+01:00,2026-02-03,1.0,1.0181,SEK,SEK/kWh
SE4,2026-02-03 01:45:00+01:00,2026-02-03 02:00:00+01:00,2026-02-03,1.0,1.01281,SEK,SEK/kWh
SE4,2026-02-03 02:00:00+01:00,2026-02-03 02:15:00+01:00,2026-02-03,2.0,1.01705,SEK,SEK/kWh
SE4,2026-02-03 02:15:00+01:00,2026-02-03 02:30:00+01:00,2026-02-03,2.0,1.00202,SEK,SEK/kWh
SE4,2026-02-03 02:30:00+01:00,2026-02-03 02:45:00+01:00,2026-02-03,2.0,0.98974,SEK,SEK/kWh
SE4,2026-02-03 02:45:00+01:00,2026-02-03 03:00:00+01:00,2026-02-03,2.0,0.97651,SEK,SEK/kWh
SE4,2026-02-03 03:00:00+01:00,2026-02-03 03:15:00+01:00,2026-02-03,3.0,0.99461,SEK,SEK/kWh
